ts,status,size,total_ms,upstream_ms
1787430161,200,small,5068.6,5058.4
1787430164,200,small,8282.2,8273.3
1787430166,200,small,10086.5,10072.6
1787430168,200,small,11703.7,11696.5
1787430169,200,small,12445.9,12435.8
1787430171,200,small,14288.0,14275.7
1787430173,200,small,15690.9,15683.1
1787430175,200,small,18742.3,18728.8
1787430176,200,medium,20460.4,20455.7
1787430176,200,small,18624.5,18606.9
1787430178,200,small,18693.5,18675.5
1787430180,200,small,21886.4,21873.1
1787430181,200,small,21881.4,21876.8
1787430182,200,small,24205.6,24174.4
1787430187,200,small,26965.6,26957.0
1787430192,200,medium,34159.2,34145.2
1787430194,200,medium,37471.6,37454.7
1787430199,200,large,43167.3,43150.0
1787430199,200,small,40548.4,40535.7
1787430204,200,small,33958.2,33947.4
1787430204,200,large,46531.4,46520.1
1787430204,200,small,45557.2,45543.5
1787430209,200,small,34359.6,34350.2
1787430209,200,small,47317.4,47307.1
1787430214,200,small,46924.3,46915.7
1787430223,200,large,64084.2,64072.9
1787430223,200,large,64391.3,64377.9
1787430228,200,small,68496.4,68479.5
1787430231,200,large,70190.5,70172.1
1787430231,200,large,70522.4,70503.9
1787430232,200,large,72721.3,72706.9
1787430236,200,small,36665.8,36653.4
1787430242,200,medium,65712.4,65701.4
1787430246,200,large,85712.0,85688.5
1787430251,200,small,69254.2,69243.7
1787430254,200,large,82072.8,82069.3
1787430255,200,medium,78050.2,78045.8
1787430259,200,small,62882.8,62869.9
1787430259,200,large,80176.3,80164.0
1787430264,200,small,64219.6,64209.3
1787430268,200,large,62418.8,62411.7
1787430269,200,small,63937.8,63927.6
1787430270,200,large,110295.1,110281.7
1787430273,200,small,40905.7,40901.0
1787430273,200,medium,83969.7,83964.1
1787430274,200,large,113633.3,113621.1
1787430275,200,small,110927.2,110920.8
