Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,65,3,170000.0,161741.1747117692,12212.883927999996,300021.416276,1109.5692307692307,0.18425659173147307,0.008504150387606449,170000,212000,227000,233000,253000,276000,300000,300000,300000,300000,300000
,Aggregated,65,3,170000.0,161741.1747117692,12212.883927999996,300021.416276,1109.5692307692307,0.18425659173147307,0.008504150387606449,170000,212000,227000,233000,253000,276000,300000,300000,300000,300000,300000
