ts,status,size,total_ms,upstream_ms
1787473270,502,medium,1129.0,0.0
1787473270,502,medium,4139.9,0.0
1787473270,502,large,4138.4,0.0
1787473270,502,medium,4141.8,0.0
1787473270,502,small,1137.7,0.0
1787473270,502,small,2139.7,0.0
1787473270,502,medium,2139.3,0.0
1787473270,502,large,5145.3,0.0
1787473270,502,small,1139.9,0.0
1787473271,502,medium,4.5,0.0
1787473271,502,small,4.3,0.0
1787473271,503,small,6.4,3.6
1787473272,503,medium,6.3,3.2
1787473272,503,medium,7.2,3.6
1787473272,503,small,6.0,3.3
1787473272,503,medium,6.1,3.4
1787473272,503,small,6.0,3.2
1787473272,503,medium,11.1,6.4
1787473272,503,small,9.6,6.2
1787473272,503,small,10.9,6.0
1787473272,503,large,5.8,3.2
1787473272,503,small,5.9,3.2
1787473272,503,small,6.1,3.3
1787473273,503,medium,6.1,3.3
1787473273,503,small,9.3,5.9
1787473280,200,small,14513.9,14505.6
1787473280,200,small,13562.4,13552.2
1787473283,200,small,9397.8,9387.4
1787473287,200,medium,20084.4,20078.1
1787473287,200,medium,22102.7,22094.5
1787473289,200,small,15237.5,15234.6
1787473292,200,small,22142.9,22130.6
1787473292,200,small,25321.3,25304.9
1787473293,200,small,25545.6,25530.6
1787473294,200,medium,27297.9,27287.6
1787473298,200,small,26415.6,26405.2
1787473298,200,small,26473.5,26466.5
1787473299,200,small,31347.2,31335.1
1787473300,200,medium,26390.1,26385.9
1787473302,200,medium,35406.4,35396.1
1787473304,200,small,22709.0,22701.0
1787473305,200,small,31344.4,31337.1
1787473307,200,medium,36205.8,36193.3
1787473308,200,small,19360.3,19351.5
1787473309,200,small,15016.0,15012.8
1787473311,200,medium,42791.1,42782.3
1787473311,200,medium,37946.7,37934.4
1787473312,200,medium,40879.1,40868.8
1787473315,200,medium,43189.0,43180.0
1787473317,200,small,42707.2,42699.7
1787473319,200,medium,46480.1,46472.2
1787473320,200,large,54926.0,54915.5
1787473321,200,small,32311.8,32300.6
1787473323,200,small,48379.9,48374.1
1787473324,200,large,55532.9,55523.4
1787473327,200,small,30532.8,30527.8
1787473327,200,medium,53511.2,53506.4
1787473329,200,small,54412.6,54401.3
1787473330,200,medium,31450.3,31442.5
1787473331,200,medium,22738.8,22734.0
1787473336,200,small,22835.1,22829.1
1787473336,200,medium,43525.1,43507.8
1787473339,200,large,74138.3,74129.3
1787473341,200,medium,70747.8,70733.9
1787473341,200,small,8927.3,8923.1
1787473343,200,small,68958.3,68953.8
1787473344,200,medium,73742.3,73727.0
1787473345,200,small,75362.9,75354.1
1787473346,200,large,73796.6,73784.9
1787473346,200,small,76012.6,75996.1
1787473349,200,small,78991.7,78977.1
1787473351,200,small,7898.8,7894.3
1787473351,200,small,70070.9,70059.9
1787473352,200,large,49837.3,49826.7
1787473357,200,small,30924.6,30916.3
1787473360,200,medium,22334.8,22324.9
1787473362,200,small,19241.2,19235.1
1787473362,200,large,94046.0,94036.3
1787473365,200,small,12563.8,12551.0
1787473367,200,large,68235.7,68227.0
1787473367,200,small,96254.3,96247.1
1787473370,200,small,8650.2,8640.9
1787473371,200,medium,23623.9,23601.2
1787473374,200,small,7418.0,7413.2
1787473376,200,large,71503.1,71489.2
1787473377,200,large,60335.0,60326.3
1787473377,200,small,5179.2,5167.1
1787473382,200,small,6290.5,6285.6
1787473383,200,large,98722.7,98717.6
