1787473251 llm-proxy-857bf6d79d-79btg   1912m   1992Mi   
1787473251 llm-proxy-857bf6d79d-9hsvr   1909m   596Mi    
1787473251 llm-proxy-857bf6d79d-fhbgs   1913m   1111Mi   
1787473251 llm-proxy-857bf6d79d-kj8vp   1867m   2042Mi   
1787473251 llm-proxy-857bf6d79d-n29qk   1893m   1459Mi   
1787473251 llm-proxy-857bf6d79d-ncklk   1904m   1347Mi   
1787473323 llm-proxy-857bf6d79d-79btg   1914m   1918Mi   
1787473323 llm-proxy-857bf6d79d-9hsvr   1918m   948Mi    
1787473323 llm-proxy-857bf6d79d-fhbgs   1901m   1250Mi   
1787473323 llm-proxy-857bf6d79d-kj8vp   1895m   579Mi    
1787473323 llm-proxy-857bf6d79d-n29qk   1920m   1536Mi   
1787473323 llm-proxy-857bf6d79d-ncklk   1904m   1465Mi   
1787473396 llm-proxy-857bf6d79d-79btg   1913m   1918Mi   
1787473396 llm-proxy-857bf6d79d-9hsvr   1860m   1115Mi   
1787473396 llm-proxy-857bf6d79d-fhbgs   1917m   1285Mi   
1787473396 llm-proxy-857bf6d79d-kj8vp   1841m   793Mi    
1787473396 llm-proxy-857bf6d79d-n29qk   1911m   1640Mi   
1787473396 llm-proxy-857bf6d79d-ncklk   1867m   1604Mi   
