Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,39,0,11000.0,21294.012666871786,4635.5698400000165,96242.82717200003,1060.2051282051282,0.32822714452432505,0.0,11000,20000,33000,45000,51000,74000,96000,96000,96000,96000,96000
,Aggregated,39,0,11000.0,21294.012666871786,4635.5698400000165,96242.82717200003,1060.2051282051282,0.32822714452432505,0.0,11000,20000,33000,45000,51000,74000,96000,96000,96000,96000,96000
