Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,28,0,86000.0,102487.76646428567,51028.62274000017,176861.09226300006,1174.642857142857,0.0866024336227834,0.0,105000,118000,127000,128000,164000,168000,177000,177000,177000,177000,177000
,Aggregated,28,0,86000.0,102487.76646428567,51028.62274000017,176861.09226300006,1174.642857142857,0.0866024336227834,0.0,105000,118000,127000,128000,164000,168000,177000,177000,177000,177000,177000
