1787351532 llm-proxy-857bf6d79d-9gm2k   1912m   554Mi   
1787351604 llm-proxy-857bf6d79d-9gm2k   1831m   908Mi   
1787351604 llm-proxy-857bf6d79d-vb4kw   5m      205Mi   
1787351684 llm-proxy-857bf6d79d-9gm2k   1917m   1081Mi   
1787351684 llm-proxy-857bf6d79d-vb4kw   4m      205Mi    
1787351758 llm-proxy-857bf6d79d-9gm2k   1906m   1187Mi   
1787351758 llm-proxy-857bf6d79d-vb4kw   4m      205Mi    
1787351832 llm-proxy-857bf6d79d-9gm2k   1915m   1328Mi   
1787351832 llm-proxy-857bf6d79d-vb4kw   4m      205Mi    
1787351903 llm-proxy-857bf6d79d-9gm2k   1895m   1246Mi   
1787351903 llm-proxy-857bf6d79d-vb4kw   3m      205Mi    
