1787447382 llm-proxy-857bf6d79d-gbrzg   1928m   1055Mi   
1787447382 llm-proxy-857bf6d79d-l4sc7   828m    1971Mi   
1787447382 llm-proxy-857bf6d79d-tmxvt   1912m   2031Mi   
1787447382 llm-proxy-857bf6d79d-z8vvr   259m    2045Mi   
1787447453 llm-proxy-857bf6d79d-gbrzg   1920m   1204Mi   
1787447453 llm-proxy-857bf6d79d-l4sc7   327m    1940Mi   
1787447453 llm-proxy-857bf6d79d-tmxvt   244m    1939Mi   
1787447453 llm-proxy-857bf6d79d-z8vvr   264m    2044Mi   
1787447524 llm-proxy-857bf6d79d-gbrzg   1913m   1527Mi   
1787447524 llm-proxy-857bf6d79d-l4sc7   237m    1920Mi   
1787447524 llm-proxy-857bf6d79d-tmxvt   250m    1959Mi   
1787447524 llm-proxy-857bf6d79d-z8vvr   243m    2044Mi   
