ts,status,size,total_ms,upstream_ms
1787468211,200,small,11062.3,11047.1
1787468231,200,medium,31558.7,31544.1
1787468237,200,small,37288.7,37279.3
1787468242,200,small,41408.9,41394.0
1787468247,200,large,47185.3,47172.5
1787468252,200,small,51128.2,51113.1
1787468263,200,medium,61821.4,61808.2
1787468282,200,medium,80022.4,79988.2
1787468287,200,small,82977.8,82970.1
1787468293,200,small,89848.1,89836.7
1787468313,200,large,110341.1,110330.2
1787468314,200,medium,109695.4,109688.2
1787468318,200,small,113467.8,113458.4
