1787450879 llm-proxy-857bf6d79d-7gjc5   1830m   1908Mi   
1787450879 llm-proxy-857bf6d79d-btt2w   636m    2038Mi   
1787450879 llm-proxy-857bf6d79d-l4sc7   264m    1981Mi   
1787450879 llm-proxy-857bf6d79d-pzkd8   4m      1176Mi   
1787450879 llm-proxy-857bf6d79d-s2k7d   4m      1709Mi   
1787450879 llm-proxy-857bf6d79d-w29hf   287m    1980Mi   
1787450950 llm-proxy-857bf6d79d-7gjc5   1874m   1908Mi   
1787450950 llm-proxy-857bf6d79d-btt2w   1765m   2039Mi   
1787450950 llm-proxy-857bf6d79d-l4sc7   95m     1970Mi   
1787450950 llm-proxy-857bf6d79d-pzkd8   1873m   1233Mi   
1787450950 llm-proxy-857bf6d79d-s2k7d   1439m   1846Mi   
1787450950 llm-proxy-857bf6d79d-w29hf   272m    2027Mi   
1787451021 llm-proxy-857bf6d79d-7gjc5   1877m   2002Mi   
1787451021 llm-proxy-857bf6d79d-btt2w   1828m   2062Mi   
1787451021 llm-proxy-857bf6d79d-l4sc7   95m     1970Mi   
1787451021 llm-proxy-857bf6d79d-pzkd8   1793m   1395Mi   
1787451021 llm-proxy-857bf6d79d-s2k7d   1931m   1887Mi   
1787451021 llm-proxy-857bf6d79d-w29hf   283m    2011Mi   
