Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,57,5,8500.0,14992.130643491406,4.323708999436349,99330.04379800058,993.7894736842105,0.4789546666619227,0.04201356725104585,8500,14000,20000,22000,44000,48000,49000,99000,99000,99000,99000
,Aggregated,57,5,8500.0,14992.130643491406,4.323708999436349,99330.04379800058,993.7894736842105,0.4789546666619227,0.04201356725104585,8500,14000,20000,22000,44000,48000,49000,99000,99000,99000,99000
