1788019104 llm-proxy-exp6   Deployment/llm-proxy   cpu: <unknown>/60%   1     6     1     120m
1788019172 llm-proxy-exp6   Deployment/llm-proxy   cpu: 97%/60%   1     6     2     121m
1788019241 llm-proxy-exp6   Deployment/llm-proxy   cpu: 104%/60%   1     6     4     123m
1788019310 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     124m
1788019379 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     125m
1788019449 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     126m
1788019518 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     127m
1788019587 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     6     128m
1788019656 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     130m
1788019724 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     131m
1788019793 llm-proxy-exp6   Deployment/llm-proxy   cpu: 86%/60%   1     6     6     132m
1788019863 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     133m
1788019931 llm-proxy-exp6   Deployment/llm-proxy   cpu: 87%/60%   1     6     6     134m
1788020000 llm-proxy-exp6   Deployment/llm-proxy   cpu: 87%/60%   1     6     6     135m
1788020069 llm-proxy-exp6   Deployment/llm-proxy   cpu: 86%/60%   1     6     6     136m
1788020138 llm-proxy-exp6   Deployment/llm-proxy   cpu: 86%/60%   1     6     6     138m
1788020206 llm-proxy-exp6   Deployment/llm-proxy   cpu: 87%/60%   1     6     6     139m
1788020275 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     140m
1788020345 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     141m
1788020414 llm-proxy-exp6   Deployment/llm-proxy   cpu: 88%/60%   1     6     6     142m
1788020483 llm-proxy-exp6   Deployment/llm-proxy   cpu: 87%/60%   1     6     6     143m
1788020552 llm-proxy-exp6   Deployment/llm-proxy   cpu: 87%/60%   1     6     6     144m
1788020621 llm-proxy-exp6   Deployment/llm-proxy   cpu: 85%/60%   1     6     6     146m
1788020690 llm-proxy-exp6   Deployment/llm-proxy   cpu: 85%/60%   1     6     6     147m
1788020759 llm-proxy-exp6   Deployment/llm-proxy   cpu: 58%/60%   1     6     6     148m
1788020829 llm-proxy-exp6   Deployment/llm-proxy   cpu: 37%/60%   1     6     6     149m
1788020898 llm-proxy-exp6   Deployment/llm-proxy   cpu: 36%/60%   1     6     6     150m
1788020967 llm-proxy-exp6   Deployment/llm-proxy   cpu: 39%/60%   1     6     6     151m
