Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,47,12,175000.0,191531.07901242553,47460.86933799961,300121.66385300044,875.0,0.1332073623774341,0.0340103903942385,175000,206000,300000,300000,300000,300000,300000,300000,300000,300000,300000
,Aggregated,47,12,175000.0,191531.07901242553,47460.86933799961,300121.66385300044,875.0,0.1332073623774341,0.0340103903942385,175000,206000,300000,300000,300000,300000,300000,300000,300000,300000,300000
