1787446900 llm-proxy-857bf6d79d-gbrzg   274m    2021Mi   
1787446900 llm-proxy-857bf6d79d-l4sc7   256m    1953Mi   
1787446900 llm-proxy-857bf6d79d-tmxvt   1908m   1725Mi   
1787446900 llm-proxy-857bf6d79d-z8vvr   256m    2043Mi   
1787446972 llm-proxy-857bf6d79d-gbrzg   281m    1985Mi   
1787446972 llm-proxy-857bf6d79d-l4sc7   1900m   1956Mi   
1787446972 llm-proxy-857bf6d79d-tmxvt   1918m   1764Mi   
1787446972 llm-proxy-857bf6d79d-z8vvr   243m    2044Mi   
1787447043 llm-proxy-857bf6d79d-gbrzg   282m    2011Mi   
1787447043 llm-proxy-857bf6d79d-l4sc7   1911m   1955Mi   
1787447043 llm-proxy-857bf6d79d-tmxvt   1920m   1863Mi   
1787447043 llm-proxy-857bf6d79d-z8vvr   255m    2043Mi   
