1787425734 llm-proxy-857bf6d79d-c9h2m   1911m   1701Mi   
1787425734 llm-proxy-857bf6d79d-fcpf2   1921m   940Mi    
1787425734 llm-proxy-857bf6d79d-hz7k2   1927m   1439Mi   
1787425734 llm-proxy-857bf6d79d-jlz5f   1805m   1946Mi   
1787425806 llm-proxy-857bf6d79d-c9h2m   1891m   1824Mi   
1787425806 llm-proxy-857bf6d79d-fcpf2   1912m   1079Mi   
1787425806 llm-proxy-857bf6d79d-hz7k2   1914m   1604Mi   
1787425806 llm-proxy-857bf6d79d-jlz5f   1906m   2058Mi   
1787425878 llm-proxy-857bf6d79d-c9h2m   1608m   1887Mi   
1787425878 llm-proxy-857bf6d79d-fcpf2   1914m   1191Mi   
1787425878 llm-proxy-857bf6d79d-hz7k2   1873m   1542Mi   
1787425878 llm-proxy-857bf6d79d-jlz5f   237m    1914Mi   
