1788161472 llm-proxy-7dc458997b-98hkx   1899m   826Mi   
1788161472 llm-proxy-7dc458997b-lv79g   1101m   450Mi   
1788161472 llm-proxy-7dc458997b-nx868   1589m   632Mi   
1788161472 llm-proxy-7dc458997b-pxn5p   999m    905Mi   
1788161472 llm-proxy-7dc458997b-ql6mx   1703m   654Mi   
1788161472 llm-proxy-7dc458997b-sg488   1410m   452Mi   
1788161540 llm-proxy-7dc458997b-98hkx   1886m   904Mi    
1788161540 llm-proxy-7dc458997b-lv79g   1597m   610Mi    
1788161540 llm-proxy-7dc458997b-nx868   1674m   691Mi    
1788161540 llm-proxy-7dc458997b-pxn5p   1844m   1180Mi   
1788161540 llm-proxy-7dc458997b-ql6mx   1905m   618Mi    
1788161540 llm-proxy-7dc458997b-sg488   1448m   524Mi    
1788161606 llm-proxy-7dc458997b-98hkx   1903m   904Mi    
1788161606 llm-proxy-7dc458997b-lv79g   1903m   788Mi    
1788161606 llm-proxy-7dc458997b-nx868   1808m   790Mi    
1788161606 llm-proxy-7dc458997b-pxn5p   1799m   1493Mi   
1788161606 llm-proxy-7dc458997b-ql6mx   1855m   972Mi    
1788161606 llm-proxy-7dc458997b-sg488   1764m   719Mi    
