Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,381,0,8400,7912.921293926506,4144.622788999982,16179.06958499998,804.4383202099738,2.128532941604625,0.0,8400,9000,9400,9500,10000,14000,15000,15000,16000,16000,16000
,Aggregated,381,0,8400,7912.921293926506,4144.622788999982,16179.06958499998,804.4383202099738,2.128532941604625,0.0,8400,9000,9400,9500,10000,14000,15000,15000,16000,16000,16000
