1787444305 llm-proxy-857bf6d79d-gbrzg   240m    2016Mi   
1787444305 llm-proxy-857bf6d79d-l4sc7   302m    2065Mi   
1787444305 llm-proxy-857bf6d79d-tmxvt   1910m   1818Mi   
1787444305 llm-proxy-857bf6d79d-z8vvr   237m    1946Mi   
1787444376 llm-proxy-857bf6d79d-gbrzg   236m    2043Mi   
1787444376 llm-proxy-857bf6d79d-l4sc7   343m    2058Mi   
1787444376 llm-proxy-857bf6d79d-tmxvt   1916m   1912Mi   
1787444376 llm-proxy-857bf6d79d-z8vvr   253m    1957Mi   
1787444448 llm-proxy-857bf6d79d-gbrzg   223m    2043Mi   
1787444448 llm-proxy-857bf6d79d-l4sc7   242m    2056Mi   
1787444448 llm-proxy-857bf6d79d-tmxvt   1915m   1912Mi   
1787444448 llm-proxy-857bf6d79d-z8vvr   292m    1960Mi   
