ts,status,size,total_ms,upstream_ms
1787444511,200,small,29508.1,29494.1
1787444523,200,large,40946.4,40936.4
1787444532,200,large,49710.4,49703.2
1787444533,200,medium,51334.1,51323.8
1787444544,200,medium,60937.2,60922.8
1787444553,200,medium,71498.7,71487.6
1787444558,200,small,74678.9,74668.9
1787444563,200,small,77836.3,77829.5
1787444565,200,medium,80490.7,80477.2
1787444572,200,large,88742.0,88730.0
1787444578,200,large,95843.7,95834.5
1787444584,200,medium,97575.8,97561.4
1787444584,200,medium,99035.8,99023.4
1787444590,200,small,103988.8,103979.4
1787444593,200,medium,108105.8,108097.1
1787444599,200,small,110864.9,110849.9
