1787447222 llm-proxy-857bf6d79d-gbrzg   214m    2076Mi   
1787447222 llm-proxy-857bf6d79d-l4sc7   1240m   1958Mi   
1787447222 llm-proxy-857bf6d79d-tmxvt   1921m   2080Mi   
1787447222 llm-proxy-857bf6d79d-z8vvr   259m    2044Mi   
1787447293 llm-proxy-857bf6d79d-gbrzg   1927m   789Mi    
1787447293 llm-proxy-857bf6d79d-l4sc7   834m    1959Mi   
1787447293 llm-proxy-857bf6d79d-tmxvt   1909m   2058Mi   
1787447293 llm-proxy-857bf6d79d-z8vvr   257m    2045Mi   
1787447364 llm-proxy-857bf6d79d-gbrzg   1906m   1055Mi   
1787447364 llm-proxy-857bf6d79d-l4sc7   828m    1972Mi   
1787447364 llm-proxy-857bf6d79d-tmxvt   1912m   2031Mi   
1787447364 llm-proxy-857bf6d79d-z8vvr   255m    2045Mi   
