1788021487 llm-proxy-exp6   Deployment/llm-proxy   cpu: <unknown>/60%   1     6     1     160m
1788021556 llm-proxy-exp6   Deployment/llm-proxy   cpu: 107%/60%   1     6     2     161m
1788021625 llm-proxy-exp6   Deployment/llm-proxy   cpu: 105%/60%   1     6     4     162m
1788021693 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     163m
1788021762 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     165m
1788021831 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     166m
1788021900 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     4     167m
1788021969 llm-proxy-exp6   Deployment/llm-proxy   cpu: 94%/60%   1     6     5     168m
1788022038 llm-proxy-exp6   Deployment/llm-proxy   cpu: 71%/60%   1     6     6     169m
1788022108 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     170m
1788022176 llm-proxy-exp6   Deployment/llm-proxy   cpu: 71%/60%   1     6     6     172m
1788022245 llm-proxy-exp6   Deployment/llm-proxy   cpu: 71%/60%   1     6     6     173m
1788022313 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     174m
1788022382 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     175m
1788022451 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     176m
1788022519 llm-proxy-exp6   Deployment/llm-proxy   cpu: 70%/60%   1     6     6     177m
1788022587 llm-proxy-exp6   Deployment/llm-proxy   cpu: 69%/60%   1     6     6     178m
1788022655 llm-proxy-exp6   Deployment/llm-proxy   cpu: 54%/60%   1     6     6     3h
1788022723 llm-proxy-exp6   Deployment/llm-proxy   cpu: 54%/60%   1     6     6     3h1m
1788022791 llm-proxy-exp6   Deployment/llm-proxy   cpu: 57%/60%   1     6     6     3h2m
1788022860 llm-proxy-exp6   Deployment/llm-proxy   cpu: 54%/60%   1     6     6     3h3m
1788022929 llm-proxy-exp6   Deployment/llm-proxy   cpu: 53%/60%   1     6     6     3h4m
1788022997 llm-proxy-exp6   Deployment/llm-proxy   cpu: 54%/60%   1     6     6     3h5m
