Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,563,12,71000,85714.13725421851,3268.9099940016604,300136.8053719998,1161.8880994671404,0.30652069135304044,0.006533300703794823,71000,107000,137000,145000,168000,196000,300000,300000,300000,300000,300000
,Aggregated,563,12,71000,85714.13725421851,3268.9099940016604,300136.8053719998,1161.8880994671404,0.30652069135304044,0.006533300703794823,71000,107000,137000,145000,168000,196000,300000,300000,300000,300000,300000
