Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,590,14,68000,84019.29968121526,3290.9191210000017,300082.7587210001,1126.1033898305084,0.3179907775536908,0.007545543874155376,68000,104000,123000,136000,174000,229000,278000,300000,300000,300000,300000
,Aggregated,590,14,68000,84019.29968121526,3290.9191210000017,300082.7587210001,1126.1033898305084,0.3179907775536908,0.007545543874155376,68000,104000,123000,136000,174000,229000,278000,300000,300000,300000,300000
