Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,79,0,47000.0,50019.40200787343,6492.2346989997095,104937.83859399991,1067.7088607594937,0.6652084278785986,0.0,47000,57000,63000,68000,83000,95000,103000,105000,105000,105000,105000
,Aggregated,79,0,47000.0,50019.40200787343,6492.2346989997095,104937.83859399991,1067.7088607594937,0.6652084278785986,0.0,47000,57000,63000,68000,83000,95000,103000,105000,105000,105000,105000
