ts,status,size,total_ms,upstream_ms
1787469188,200,small,4116.0,4099.9
1787469194,200,small,6156.8,6147.0
1787469195,200,small,9050.6,9045.2
1787469199,200,small,11707.7,11694.8
1787469204,200,medium,19905.4,19898.1
1787469205,200,small,16467.5,16459.2
1787469208,200,medium,21387.7,21383.3
1787469210,200,small,20706.1,20697.4
1787469215,200,medium,25984.1,25972.1
1787469215,200,small,25819.7,25808.3
1787469220,200,medium,33357.1,33346.4
1787469224,200,large,39807.7,39799.0
1787469224,200,medium,39807.4,39800.7
1787469225,200,small,38568.9,38557.9
1787469230,200,small,45119.2,45112.7
1787469234,200,small,45719.9,45712.3
1787469235,200,medium,25450.6,25446.6
1787469237,200,medium,39584.8,39574.1
1787469237,200,large,51714.4,51708.4
1787469242,200,large,54854.2,54831.6
1787469245,200,medium,60033.2,60020.0
1787469245,200,medium,60040.6,60030.7
1787469247,200,small,46526.6,46520.2
1787469250,200,large,54856.3,54847.6
1787469251,200,small,63268.5,63262.0
1787469255,200,small,18585.2,18575.2
1787469256,200,small,49577.6,49572.4
1787469257,200,medium,40329.8,40319.9
1787469258,200,small,69809.8,69796.9
1787469260,200,small,9536.4,9527.3
1787469262,200,small,6521.2,6518.1
1787469276,200,medium,50382.8,50377.8
1787469277,200,small,88131.0,88118.0
1787469280,200,medium,22070.1,22055.8
1787469286,200,large,97349.1,97330.7
1787469289,200,large,83343.6,83340.1
1787469291,200,large,79736.3,79729.0
1787469296,200,medium,69774.4,69766.4
1787469296,200,small,58145.8,58140.9
1787469300,200,medium,37258.3,37251.8
