1787469169 llm-proxy-857bf6d79d-79btg   291m    2033Mi   
1787469169 llm-proxy-857bf6d79d-9lnw2   1908m   1994Mi   
1787469169 llm-proxy-857bf6d79d-ccwbz   1921m   1738Mi   
1787469169 llm-proxy-857bf6d79d-cmt7h   687m    1857Mi   
1787469169 llm-proxy-857bf6d79d-pbtz2   276m    2037Mi   
1787469169 llm-proxy-857bf6d79d-r4b5d   1909m   1981Mi   
1787469241 llm-proxy-857bf6d79d-79btg   294m    2034Mi   
1787469241 llm-proxy-857bf6d79d-9lnw2   274m    1948Mi   
1787469241 llm-proxy-857bf6d79d-ccwbz   1909m   1797Mi   
1787469241 llm-proxy-857bf6d79d-cmt7h   1910m   1857Mi   
1787469241 llm-proxy-857bf6d79d-pbtz2   1907m   766Mi    
1787469241 llm-proxy-857bf6d79d-r4b5d   1908m   2001Mi   
1787469313 llm-proxy-857bf6d79d-79btg   286m    2034Mi   
1787469313 llm-proxy-857bf6d79d-9lnw2   297m    1946Mi   
1787469313 llm-proxy-857bf6d79d-ccwbz   1922m   1843Mi   
1787469313 llm-proxy-857bf6d79d-cmt7h   1907m   1907Mi   
1787469313 llm-proxy-857bf6d79d-pbtz2   1743m   1032Mi   
1787469313 llm-proxy-857bf6d79d-r4b5d   365m    1993Mi   
