1787353981 llm-proxy-857bf6d79d-9gm2k   287m    2000Mi   
1787353981 llm-proxy-857bf6d79d-vb4kw   1918m   1888Mi   
1787354052 llm-proxy-857bf6d79d-9gm2k   291m    2007Mi   
1787354052 llm-proxy-857bf6d79d-vb4kw   1901m   1932Mi   
1787354123 llm-proxy-857bf6d79d-9gm2k   290m    2012Mi   
1787354123 llm-proxy-857bf6d79d-vb4kw   1674m   2021Mi   
1787354194 llm-proxy-857bf6d79d-9gm2k   303m    2015Mi   
1787354194 llm-proxy-857bf6d79d-vb4kw   1906m   2040Mi   
1787354264 llm-proxy-857bf6d79d-9gm2k   303m    2022Mi   
1787354264 llm-proxy-857bf6d79d-vb4kw   1779m   306Mi    
1787354335 llm-proxy-857bf6d79d-9gm2k   269m    2027Mi   
1787354335 llm-proxy-857bf6d79d-vb4kw   1908m   647Mi    
