1787445934 llm-proxy-857bf6d79d-gbrzg   1907m   1573Mi   
1787445934 llm-proxy-857bf6d79d-l4sc7   291m    2031Mi   
1787445934 llm-proxy-857bf6d79d-tmxvt   237m    2037Mi   
1787445934 llm-proxy-857bf6d79d-z8vvr   263m    2007Mi   
1787446005 llm-proxy-857bf6d79d-gbrzg   1910m   1674Mi   
1787446005 llm-proxy-857bf6d79d-l4sc7   305m    2036Mi   
1787446005 llm-proxy-857bf6d79d-tmxvt   259m    2038Mi   
1787446005 llm-proxy-857bf6d79d-z8vvr   268m    2025Mi   
1787446076 llm-proxy-857bf6d79d-gbrzg   1911m   1752Mi   
1787446076 llm-proxy-857bf6d79d-l4sc7   284m    2026Mi   
1787446076 llm-proxy-857bf6d79d-tmxvt   249m    2039Mi   
1787446076 llm-proxy-857bf6d79d-z8vvr   273m    2025Mi   
