1787420325 llm-proxy-857bf6d79d-4vp47   261m    1930Mi   
1787420325 llm-proxy-857bf6d79d-jlz5f   988m    1648Mi   
1787420325 llm-proxy-857bf6d79d-lzjc4   293m    2024Mi   
1787420325 llm-proxy-857bf6d79d-thxs6   1933m   1717Mi   
1787420398 llm-proxy-857bf6d79d-4vp47   243m    1918Mi   
1787420398 llm-proxy-857bf6d79d-jlz5f   1910m   1750Mi   
1787420398 llm-proxy-857bf6d79d-lzjc4   264m    2062Mi   
1787420398 llm-proxy-857bf6d79d-thxs6   1913m   1933Mi   
1787420470 llm-proxy-857bf6d79d-4vp47   235m    2002Mi   
1787420470 llm-proxy-857bf6d79d-jlz5f   1910m   1834Mi   
1787420470 llm-proxy-857bf6d79d-lzjc4   332m    2059Mi   
1787420470 llm-proxy-857bf6d79d-thxs6   254m    1925Mi   
