Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,104,100,13,10431.292985028833,5.4389340002671815,61919.311788000414,102.125,0.8828997405830014,0.8489420582528859,13,29,75,48000,50000,51000,51000,51000,62000,62000,62000
,Aggregated,104,100,13,10431.292985028833,5.4389340002671815,61919.311788000414,102.125,0.8828997405830014,0.8489420582528859,13,29,75,48000,50000,51000,51000,51000,62000,62000,62000
