ts,status,size,total_ms,upstream_ms
1788179062,200,medium,18564.4,18553.9
1788179063,200,medium,20082.0,20063.5
1788179063,200,medium,20077.8,20070.8
1788179064,200,medium,19916.6,19899.9
1788179065,200,medium,20301.4,20289.8
1788179065,200,medium,20313.7,20299.2
1788179066,200,medium,20352.5,20335.0
1788179066,200,medium,19689.5,19668.5
1788179067,200,medium,20233.9,20226.6
1788179067,200,medium,20237.2,20231.5
1788179082,200,medium,19190.5,19182.2
1788179083,200,medium,38058.3,38044.8
1788179083,200,medium,39069.8,39011.8
1788179085,200,medium,39271.7,39251.8
1788179085,200,medium,38436.1,38423.7
1788179085,200,medium,39448.4,39438.2
1788179086,200,medium,40726.6,40703.4
1788179087,200,medium,40323.7,40310.1
1788179088,200,medium,19705.4,19687.1
1788179088,200,medium,20454.5,20445.9
1788179105,200,medium,40945.2,40934.0
1788179105,200,medium,40225.0,40217.2
1788179106,200,medium,40172.1,40165.4
1788179107,200,medium,39876.2,39869.2
1788179107,200,medium,40251.6,40227.3
1788179107,200,medium,40588.1,40583.5
1788179107,200,medium,39967.9,39956.6
1788179108,200,medium,24417.4,24405.7
1788179109,200,medium,20416.1,20412.8
1788179109,200,medium,21073.0,21060.5
1788179115,200,medium,29297.3,29292.4
1788179125,200,medium,39888.4,39883.3
1788179125,200,medium,40010.6,40002.3
1788179127,200,medium,40837.8,40832.3
1788179127,200,medium,41273.5,41261.3
1788179127,200,medium,40225.8,40219.4
1788179128,200,medium,39076.4,39063.3
1788179130,200,medium,21280.8,21258.7
1788179135,200,medium,28455.0,28451.7
1788179138,200,medium,27588.2,27581.6
1788179146,200,medium,39139.1,39131.9
1788179146,200,medium,40137.2,40131.5
1788179147,200,medium,39938.8,39925.0
1788179147,200,medium,39550.2,39543.6
1788179147,200,medium,39403.6,39392.2
1788179150,200,medium,20524.6,20507.6
1788179155,200,medium,39540.1,39535.2
1788179156,200,medium,27764.8,27760.7
1788179158,200,medium,27541.4,27538.4
1788179168,200,medium,41123.9,41118.5
1788179168,200,medium,41490.6,41475.4
1788179168,200,medium,40291.6,40279.0
1788179169,200,medium,40239.7,40227.0
1788179169,200,medium,21064.2,21060.1
1788179171,200,medium,31367.6,31364.4
1788179175,200,medium,38197.2,38184.4
1788179179,200,medium,27154.9,27146.1
1788179188,200,medium,41835.4,41829.9
1788179188,200,medium,41575.1,41570.1
1788179189,200,medium,39277.4,39263.5
1788179189,200,medium,39785.8,39781.8
1788179189,200,medium,31680.4,31671.3
1788179191,200,medium,32006.8,32002.1
1788179195,200,medium,38321.0,38309.7
1788179199,200,medium,26479.6,26471.6
1788179209,200,medium,39441.3,39430.1
1788179209,200,medium,39997.3,39989.4
1788179209,200,medium,38754.4,38747.6
1788179209,200,medium,39907.4,39898.3
1788179210,200,medium,39878.5,39870.5
1788179212,200,medium,31720.8,31712.7
1788179215,200,medium,39455.0,39449.6
1788179220,200,medium,27514.1,27502.6
