Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,73,0,39000,33047.968009958946,18564.946173999942,41835.99675400001,1283.7534246575342,0.41435958377501436,0.0,39000,40000,40000,40000,41000,41000,42000,42000,42000,42000,42000
,Aggregated,73,0,39000,33047.968009958946,18564.946173999942,41835.99675400001,1283.7534246575342,0.41435958377501436,0.0,39000,40000,40000,40000,41000,41000,42000,42000,42000,42000,42000
