1787475061 llm-proxy-857bf6d79d-79btg   1911m   1412Mi   
1787475061 llm-proxy-857bf6d79d-9hsvr   1923m   1766Mi   
1787475061 llm-proxy-857bf6d79d-fhbgs   1917m   1882Mi   
1787475061 llm-proxy-857bf6d79d-kj8vp   1901m   1605Mi   
1787475061 llm-proxy-857bf6d79d-n29qk   1905m   598Mi    
1787475061 llm-proxy-857bf6d79d-ncklk   1914m   860Mi    
1787475133 llm-proxy-857bf6d79d-79btg   1925m   1470Mi   
1787475133 llm-proxy-857bf6d79d-9hsvr   1735m   1923Mi   
1787475133 llm-proxy-857bf6d79d-fhbgs   1840m   2047Mi   
1787475133 llm-proxy-857bf6d79d-kj8vp   1747m   1605Mi   
1787475133 llm-proxy-857bf6d79d-n29qk   1714m   898Mi    
1787475133 llm-proxy-857bf6d79d-ncklk   1895m   1135Mi   
1787475205 llm-proxy-857bf6d79d-79btg   1918m   1509Mi   
1787475205 llm-proxy-857bf6d79d-fhbgs   1823m   2047Mi   
1787475205 llm-proxy-857bf6d79d-kj8vp   1879m   1724Mi   
1787475205 llm-proxy-857bf6d79d-n29qk   1917m   978Mi    
1787475205 llm-proxy-857bf6d79d-ncklk   1919m   1493Mi   
