ts,status,size,total_ms,upstream_ms
1787475081,200,small,5143.2,5135.8
1787475081,200,small,5150.3,5143.6
1787475084,200,small,5286.0,5268.4
1787475084,200,small,5402.6,5395.9
1787475089,200,small,8507.5,8497.4
1787475099,200,medium,21364.9,21359.4
1787475101,200,medium,24245.7,24239.8
1787475101,200,medium,23886.0,23879.3
1787475102,200,medium,24204.9,24197.3
1787475102,200,small,22220.1,22207.5
1787475104,200,small,26829.4,26818.1
1787475105,200,medium,25765.3,25758.0
1787475106,200,small,26887.5,26875.3
1787475106,200,small,26188.5,26174.5
1787475107,200,small,27556.7,27546.4
1787475109,200,medium,27547.2,27529.5
1787475111,200,small,30286.2,30268.6
1787475111,200,small,29120.2,29111.0
1787475112,200,small,29805.1,29795.4
1787475116,200,small,31555.9,31546.3
1787475123,200,medium,40990.5,40976.8
1787475127,200,medium,43475.0,43462.3
1787475129,200,small,44465.6,44453.7
1787475130,200,medium,47703.7,47689.5
1787475130,200,medium,47565.4,47553.9
1787475133,200,small,49812.4,49799.5
1787475135,200,small,51836.0,51826.3
1787475137,200,medium,52126.1,52112.2
1787475138,200,small,52894.6,52888.0
1787475138,200,large,56078.5,56064.7
1787475141,200,small,55507.5,55503.9
1787475143,200,small,41078.6,41070.2
1787475143,200,medium,67153.8,67146.1
1787475145,200,large,64273.1,64261.9
1787475150,200,medium,66605.9,66601.1
1787475150,200,medium,65726.5,65714.9
1787475154,200,medium,77673.6,77657.4
1787475154,200,large,69026.0,69014.3
1787475155,200,small,53200.9,53190.1
1787475159,200,medium,80712.6,80700.0
1787475160,200,medium,69220.6,69210.4
1787475161,200,small,55072.7,55065.5
1787475162,200,medium,62477.7,62468.2
1787475163,200,medium,85295.6,85281.8
1787475164,200,small,82760.7,82753.5
1787475166,200,small,41079.6,41063.0
1787475169,200,medium,85347.3,85339.5
1787475171,200,small,43553.8,43535.2
1787475174,200,small,89253.7,89246.6
1787475175,200,medium,66758.8,66745.5
1787475175,200,medium,95650.9,95638.2
1787475180,200,small,67518.3,67509.0
1787475180,200,medium,69367.2,69354.9
1787475181,200,large,95858.4,95841.3
1787475183,200,medium,50742.7,50735.2
1787475183,200,large,99930.9,99919.6
1787475185,200,large,78712.8,78704.9
1787475186,200,medium,104494.9,104484.2
1787475186,200,small,72645.4,72632.8
1787475187,200,small,52868.9,52865.9
1787475189,200,large,110491.5,110477.9
1787475190,200,small,72768.6,72758.6
1787475191,200,small,30402.9,30373.0
1787475192,200,small,52526.4,52512.4
1787475194,200,medium,64908.5,64898.1
1787475195,200,small,114580.1,114573.6
1787475195,200,small,50588.4,50572.1
