Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/generate,67,0,52000.0,52533.90382231345,5143.661234000319,114580.5009249998,1112.313432835821,0.5642078620169961,0.0,52000,66000,69000,73000,89000,100000,110000,115000,115000,115000,115000
,Aggregated,67,0,52000.0,52533.90382231345,5143.661234000319,114580.5009249998,1112.313432835821,0.5642078620169961,0.0,52000,66000,69000,73000,89000,100000,110000,115000,115000,115000,115000
