1787444801 llm-proxy-857bf6d79d-gbrzg   1926m   1326Mi   
1787444801 llm-proxy-857bf6d79d-l4sc7   252m    2055Mi   
1787444801 llm-proxy-857bf6d79d-tmxvt   284m    1965Mi   
1787444801 llm-proxy-857bf6d79d-z8vvr   281m    2061Mi   
1787444872 llm-proxy-857bf6d79d-gbrzg   1905m   1473Mi   
1787444872 llm-proxy-857bf6d79d-l4sc7   258m    2053Mi   
1787444872 llm-proxy-857bf6d79d-tmxvt   395m    1985Mi   
1787444872 llm-proxy-857bf6d79d-z8vvr   243m    2071Mi   
1787444944 llm-proxy-857bf6d79d-gbrzg   1914m   1516Mi   
1787444944 llm-proxy-857bf6d79d-l4sc7   253m    2053Mi   
1787444944 llm-proxy-857bf6d79d-tmxvt   262m    2050Mi   
1787444944 llm-proxy-857bf6d79d-z8vvr   231m    2067Mi   
