1787429485 llm-proxy-857bf6d79d-968zr   1686m   1438Mi   
1787429485 llm-proxy-857bf6d79d-d577b   1901m   2060Mi   
1787429485 llm-proxy-857bf6d79d-kjg95   1884m   1544Mi   
1787429557 llm-proxy-857bf6d79d-968zr   1899m   1811Mi   
1787429557 llm-proxy-857bf6d79d-d577b   1890m   517Mi    
1787429557 llm-proxy-857bf6d79d-jlz5f   1798m   709Mi    
1787429557 llm-proxy-857bf6d79d-kjg95   1921m   1564Mi   
1787429629 llm-proxy-857bf6d79d-968zr   1910m   1811Mi   
1787429629 llm-proxy-857bf6d79d-d577b   1909m   821Mi    
1787429629 llm-proxy-857bf6d79d-jlz5f   1911m   1140Mi   
1787429629 llm-proxy-857bf6d79d-kjg95   1901m   1719Mi   
