ts,status,size,total_ms,upstream_ms
1787449280,200,small,5447.1,5439.7
1787449283,200,small,7528.2,7522.1
1787449288,200,small,12643.7,12606.0
1787449292,200,large,17249.8,17235.5
1787449293,200,small,12253.7,12247.2
1787449297,200,small,22442.0,22416.7
1787449303,200,medium,27489.7,27470.3
1787449308,200,small,19334.6,19330.4
1787449313,200,small,18689.3,18678.0
1787449316,200,medium,32181.1,32168.7
1787449318,200,medium,43580.7,43565.5
1787449320,200,small,15219.4,15209.0
1787449326,200,small,31854.2,31849.7
1787449327,200,small,11900.9,11892.7
1787449329,200,medium,53855.3,53834.4
1787449331,200,small,32137.0,32128.3
1787449336,200,small,9003.9,8999.4
1787449341,200,small,9395.8,9385.1
1787449349,200,medium,29728.6,29717.7
1787449355,200,small,18011.2,18006.5
1787449359,200,small,17108.5,17097.6
1787449360,200,large,49946.9,49943.7
1787449361,200,medium,28561.2,28552.8
1787449365,200,small,15313.6,15305.3
1787449367,200,small,11453.4,11449.8
1787449368,200,large,50643.5,50635.4
1787449372,200,small,10808.8,10805.6
1787449377,200,small,10192.7,10187.4
1787449380,200,medium,57982.6,57954.0
1787449382,200,small,14781.1,14767.2
1787449388,200,small,14177.8,14166.1
1787449389,200,medium,26749.9,26745.7
1787449389,200,medium,61699.8,61691.5
1787449393,200,small,14847.9,14842.1
